name,country_id
Sporminore,107
Stanghe,107
Stelvio,107
Stenico,107
Storo,107
Strembo,107
Strigno,107
Taio,107
Tassullo,107
Telve,107
Telve di Sopra,107
Tenna,107
Tenno,107
Terento,107
Terlago,107
Terlano,107
Termeno,107
Terragnolo,107
Terres,107
Terzolas,107
Tesero,107
Tesimo,107
Tione di Trento,107
Tires,107
Tirolo,107
Tonadico,107
Torcegno,107
Trambileno,107
Transacqua,107
Trento,107
Tres,107
Trodena,107
Tubre,107
Tuenno,107
Ultimo - Ulten,107
Vadena,107
Valda,107
Valdaora di Mezzo,107
Valfloriana,107
Vallarsa,107
Valle Aurina - Ahrntal,107
Valle di Casies - Gsies,107
Vandoies - Vintl,107
Vandoies di Sotto,107
Varena,107
Varna,107
Vattaro,107
Velturno,107
Verano,107
Verano - Voeran,107
Verla,107
Vermiglio,107
Vervò,107
Vezzano,107
Vignola,107
Vigo di Fassa,107
Vigo di Ton,107
Vigolo Vattaro,107
Villa,107
Villa Lagarina,107
Villa Rendena,107
Villa-Agnedo,107
Villabassa,107
Villandro,107
Villandro - Villanders,107
Vipiteno,107
Volano,107
Zambana,107
Ziano di Fiemme,107
Zuclo,107
Abbadia San Salvatore,107
Abetone,107
Acquaviva,107
Agliana,107
Albiano Magra,107
Albinia,107
Altopascio,107
Ambra,107
Anchione,107
Anghiari,107
Antella,107
Arbia,107
Arcidosso,107
Arezzo,107
Asciano,107
Aulla,107
Avane,107
Badia al Pino,107
Badia Tedalda,107
Bagni di Lucca,107
Bagno a Ripoli,107
Bagno Roselle,107
Bagnone,107
Barba,107
Barbarasco,107
Barberino di Mugello,107
Barberino Val d'Elsa,107
Barga,107
Battifolle-Ruscello-Poggiola,107
Bellavista,107
Belverde,107
Bettolle,107
Bibbiena,107
Bibbona,107
Bientina,107
Borghetto-Melara,107
Borgo a Buggiano,107
Borgo a Mozzano,107
Borgo San Lorenzo,107
Braccagni,107
Bucine,107
Buonconvento,107
Buti,107
Calci,107
Calcinaia,107
Caldine,107
Calenzano,107
Camaiore,107
Campagnatico,107
Campi Bisenzio,107
Campiglia Marittima,107
Campo,107
Campo nell'Elba,107
Campo Tizzoro,107
Camporgiano,107
Camucia-Monsigliolo,107
Cantagallo,107
Cantagrillo-Casalguidi,107
Capalbio,107
Capanne-Prato-Cinquale,107
Capannoli,107
Capannori,107
Capoliveri,107
Capolona,107
Capraia e Limite,107
Capraia Isola,107
Caprese Michelangelo,107
Careggine,107
Carmignano,107
Carraia,107
Carrara,107
Casale Marittimo,107
Casciana Terme,107
Cascina,107
Cascine-La Croce,107
Casola in Lunigiana,107
Casole d'Elsa,107
Castagneto Carducci,107
Castel del Piano,107
Castel San Niccolò,107
Castelfiorentino,107
Castelfranco di Sopra,107
Castelfranco di Sotto,107
Castell'Azzara,107
Castellina in Chianti,107
Castellina Marittima,107
Castellina Scalo,107
Castelnuovo Berardenga,107
Castelnuovo dei Sabbioni,107
Castelnuovo di Garfagnana,107
Castelnuovo di Val di Cecina,107
Castiglion Fibocchi,107
Castiglion Fiorentino,107
Castiglione d'Orcia,107
Castiglione della Pescaia,107
Castiglione di Garfagnana,107
Catena,107
Cavallina,107
Cavriglia-Monastero,107
Cecina,107
Cenaia,107
Cerbaia,107
Cerreto Guidi,107
Certaldo,107
Cesa,107
Cetona,107
Chianciano Terme,107
Chianni,107
Chiassa-Tregozzano,107
Chiesina Uzzanese,107
Chiesino-Collodi,107
Chitignano,107
Chiusdino,107
Chiusi,107
Chiusi della Verna,107
Chiusi Scalo,107
Cinigiano,107
Cintolese,107
Civitella in Val di Chiana,107
Civitella Marittima,107
Colle di Val d'Elsa,107
Collesalvetti,107
Comano,107
Comeana,107
Compiobbi,107
Coreglia Antelminelli,107
Corsanico-Bargecchia,107
Cortona,107
Crespina,107
Cutigliano,107
Dicomano,107
Donoratico,107
Empoli,107
Fabbriche di Vallico,107
Faella,107
Fauglia,107
Fiesole,107
Figline Valdarno,107
Filattiera,107
Filettole,107
Firenzuola,107
Fivizzano,107
Florence,107
Foiano della Chiana,107
Follonica,107
Fontana delle Monache,107
Fonteblanda,107
Forcoli,107
Fornacelle,107
Fornacette,107
Fornaci di Barga,107
Forte dei Marmi,107
Fosciandora,107
Fosdinovo,107
Fucecchio,107
Gabella,107
Gaiole in Chianti,107
Galliano,107
Gallicano,107
Gambassi Terme,107
Gavorrano,107
Gello,107
Giglio Castello,107
Ginestra Fiorentina,107
Giovi-Ponte alla Chiassa,107
Giuncugnano,107
Grassina Ponte a Ema,107
Greve in Chianti,107
Grosseto,107
Guardistallo,107
Guasticce,107
Guazzino,107
Il Romito,107
Impruneta,107
Incisa in Val d'Arno,107
Isola D'Arbia,107
Isola del Giglio,107
Istia D'Ombrone-Le Stiacciole,107
La California,107
La Pieve-Molino,107
La Rotta,107
Lajatico,107
Lamporecchio,107
Larciano,107
Lari,107
Lastra a Signa,107
Laterina,107
Lazzeretto,107
Le Casine-Perignano-Spinelli,107
Licciana Nardi,107
Limite,107
Livorno,107
Londa,107
Lorenzana,107
Loro Ciuffenna,107
Lucca,107
Lucignano,107
Luco Mugello,107
Madonna dell'Acqua,107
Magliano in Toscana,107
Malmantile,107
Manciano,107
Mantignano-Ugnano,107
Marciana,107
Marciana Marina,107
Marciano,107
Marciano della Chiana,107
Marcignana,107
Margine Coperta-Traversagna,107
Marina di Campo,107
Marina di Carrara,107
Marina di Grosseto,107
Marina di Massa,107
Marina di Pisa,107
Marina di Pisa-Tirrenia-Calambrone,107
Marliana,107
Marradi,107
Marti,107
Massa,107
Massa Marittima,107
Massarosa,107
Mercatale,107
Mercatale-San Quirico,107
Metato,107
Migliarino,107
Minucciano,107
Molazzana,107
Molino del Piano,107
Monsummano Terme,107
Montaione,107
Montalcino,107
Montale,107
Montalto,107
Monte Argentario,107
Monte San Savino,107
Montebonello,107
Montecalvoli,107
Montecarlo,107
Montecatini Val di Cecina,107
Montecatini-Terme,107
Montelupo Fiorentino,107
Montemignaio,107
Montemurlo,107
Montepulciano,107
Montepulciano Stazione,107
Monterchi,107
Monteriggioni,107
Monteroni d'Arbia,107
Monterotondo Marittimo,107
Montescudaio,107
Montespertoli,107
Montevarchi,107
Monteverdi Marittimo,107
Monti,107
Monticiano,107
Montieri,107
Montignoso,107
Montopoli,107
Mulazzo,107
Murlo,107
Orbetello,107
Orbetello Scalo,107
Orciano Pisano,107
Orentano,107
Ortignano Raggiolo,107
Orzignano,107
Palaia,107
Palazzuolo sul Senio,107
Pallerone,107
Panzano in Chianti,107
Patigno,107
Peccioli,107
Pelago,107
Pergine Valdarno,107
Pescaglia,107
Pescia,107
Pian di Mugnone,107
Pian di Scò,107
Piancastagnaio,107
Piano di Conca,107
Piano di Coreglia-Ghivizzano,107
Piano di Mommio,107
Piazza al Serchio-San Michele,107
Pienza,107
Pietrasanta,107
Pieve a Nievole,107
Pieve al Toppo,107
Pieve Fosciana,107
Pieve Santo Stefano,107
Piombino,107
Pisa,107
Pistoia,107
Piteglio,107
Pitigliano,107
Podenzana,107
Poggetto,107
Poggibonsi,107
Poggio A Caiano,107
Pomarance,107
Ponsacco,107
Pontasserchio,107
Pontassieve,107
Ponte A Elsa,107
Ponte a Poppi,107
Ponte A Tressa,107
Ponte Buggianese,107
Pontedera,107
Pontestazzemese,107
Ponticino,107
Pontremoli,107
Poppi,107
Porcari,107
Porto Azzurro,107
Porto Ercole,107
Porto Santo Stefano,107
Portoferraio,107
Pozzale-Case Nuove,107
Pratantico-Indicatore,107
Prato,107
Pratovecchio,107
Province of Arezzo,107
Province of Florence,107
Province of Pisa,107
Provincia di Grosseto,107
Provincia di Livorno,107
Provincia di Lucca,107
Provincia di Massa-Carrara,107
Provincia di Pistoia,107
Provincia di Prato,107
Provincia di Siena,107
Quarata,107
Quarrata,107
Quattro Strade,107
Quercianella,107
Radda in Chianti,107
Radicofani,107
Radicondoli,107
Rapolano Terme,107
Rassina,107
Reggello,107
Ribolla,107
Rignano sull'Arno,107
Rio Marina,107
Rio nell'Elba,107
Ripa-Pozzi-Querceta-Ponterosso,107
Riparbella,107
Roccalbegna,107
Roccastrada,107
Ronta,107
Rosia,107
Rosignano Marittimo,107
Rosignano Solvay-Castiglioncello,107
Rufina,107
S.P. in Palazzi,107
Saline,107
Sambuca,107
Sambuca Pistoiese,107
San Casciano dei Bagni,107
San Casciano in Val di Pesa,107
San Cipriano-S.Barbara-Centinale,107
San Donato,107
San Donnino,107
San Francesco,107
San Gimignano,107
San Giovanni d'Asso,107
San Giovanni Valdarno,107
San Giuliano Terme,107
San Giustino Valdarno,107
San Godenzo,107
San Jacopo al Girone,107
San Marcello Pistoiese,107
San Martino in Freddana-Monsagrati,107
San Mauro,107
San Miniato,107
San Miniato Basso,107
San Pierino,107
San Piero a Sieve,107
San Pietro Belvedere,107
San Quirico d'Orcia,107
San Rocco,107
San Romano,107
San Romano in Garfagnana,107
San Vincenzo,107
San Vito-Cerreto,107
Sansepolcro,107
Sant'Albino,107
Santa Croce sull'Arno,107
Santa Fiora,107
Santa Luce,107
Santa Lucia,107
Santa Maria a Monte,107
Sarteano,107
Sassetta,107
Scandicci,107
Scansano,107
Scarlino,107
Scarlino Scalo,107
Scarperia,107
Seano,107
Seggiano,107
Selvatelle,107
Semproniano,107
Seravezza,107
Serravalle Pistoiese,107
Serre di Rapolano,107
Sestino,107
Sesto Fiorentino,107
Sieci,107
Siena,107
Signa,107
Sillano,107
Sinalunga,107
Soci,107
Sorano,107
Sovicille,107
Spianate,107
Spicchio-Sovigliana,107
Stabbia,107
Staggia,107
Stazione,107
Stazione Masotti,107
Stia,107
Stiava,107
Strada,107
Strada in Chianti,107
Strettoia,107
Subbiano,107
Suvereto,107
Talla,107
Tavarnelle Val di Pesa,107
Tavarnuzze,107
Taverne D'Arbia,107
Tegoleto,107
Terontola,107
Terranuova Bracciolini,107
Terrarossa,107
Terricciola,107
Torre del Lago Puccini,107
Torrenieri,107
Torrita di Siena,107
Treggiaia,107
Trequanda,107
Tresana,107
Uggia-Pazzera-Bizzarrino,107
Uliveto Terme,107
Uzzano,107
Vacchereccia,107
Vada,107
Vaglia,107
Vaiano,107
Val di Cava,107
Valdottavo,107
Valenzatico,107
Vecchiano-Nodica,107
Venturina,107
Vernio,107
Vescovado,107
Viareggio,107
Vicarello,107
Vicchio,107
Viciomaggio,107
Vicopisano,107
Vignale Riotorto,107
Vignole-Olmi,107
Villa Basilica,107
Villa Collemandina,107
Villafranca in Lunigiana,107
Vinci,107
Volterra,107
Zeri,107
Acquasparta,107
Allerona,107
Alviano,107
Amelia,107
Arrone,107
Assisi,107
Attigliano,107
Avigliano Umbro,107
Baschi,107
Bastardo,107
Bastia umbra,107
Bettona,107
Bevagna,107
Bruna,107
Calvi dell'Umbria,107
Campello sul Clitunno,107
Cannara,107
Capitan Loreto,107
Casa del Diavolo,107
Cascia,107
Castel Giorgio,107
Castel Ritaldi,107
Castel Viscardo,107
Casteltodino,107
Castiglione del Lago,107
Cerbara,107
Cerreto di Spoleto,107
Chiugiana-La Commenda,107
Ciconia,107
Cipolleto,107
Citerna,107
Città della Pieve,107
Città di Castello,107
Collazzone,107
Collepepe,107
Colombella,107
Corciano,107
Costacciaro,107
Costano,107
Deruta,107
Fabro,107
Fabro Scalo,107
Ferentillo,107
Ficulle,107
Foligno,107
Fontignano,107
Fornole,107
Fossato di Vico,107
Fratta Todina,107
Giano dell'Umbria,107
Giove,107
Gualdo Cattaneo,107
Gualdo Tadino,107
Guardea,107
Gubbio,107
Lacugnano,107
Lisciano Niccone,107
Lugnano in Teverina,107
Magione,107
Mantignana,107
Marsciano,107
Massa Martana,107
Meggiano,107
Monte Castello di Vibio,107
Monte Grimano,107
Monte Santa Maria Tiberina,107
Montecastrilli,107
Montecchio,107
Montefalco,107
Montefranco,107
Montegabbione,107
Monteleone d'Orvieto,107
Monteleone di Spoleto,107
Montone,107
Narni,107
Narni Scalo,107
Nocera Umbra,107
Norcia,107
Orvieto,107
Orvieto Scalo,107
Oscano,107
Ospedalicchio,107
Osteria del Gatto,107
Otricoli,107
Paciano,107
Padule-San Marco,107
Palazzo,107
Panicale,107
Pantalla,107
Parrano,107
Passaggio,107
Passignano sul Trasimeno,107
Penna in Teverina,107
Perugia,107
Petrignano,107
Piegaro,107
Pietralunga,107
Pila,107
Pistrino,107
Poggiodomo,107
Polino,107
Ponte Felcino,107
Ponte Pattoli,107
Ponterio-Pian di Porto,107
Porano,107
Pozzuolo,107
Preci,107
Provincia di Perugia,107
Provincia di Terni,107
Rivotorto,107
San Gemini,107
San Giacomo,107
San Giustino,107
San Martino in Campo,107
San Martino in Trignano,107
San Niccolò di Celle,107
San Secondo,107
San Terenziano,107
San Venanzo,107
Sant'Anatolia di Narco,107
Santa Maria degli Angeli,107
Scheggia,107
Scheggino,107
Selci-Lama,107
Sellano,107
Semonte-Casamorcia,107
Sferracavallo,107
Sigillo,107
Spello,107
Spoleto,107
Stazione di Allerona,107
Stazione di Padule,107
Stroncone,107
Tavernelle,107
Terni,107
Todi,107
Torgiano,107
Trestina,107
Trevi,107
Tuoro sul Trasimeno,107
Umbertide,107
Valfabbrica,107
Valtopina,107
Via Lippia,107
Abano Terme,107
Abbazia Pisani,107
Adria,107
Affi,107
Agna,107
Agordo,107
Agugliaro,107
Alano di Piave,107
Albaredo,107
Albaredo d'Adige,107
Albettone,107
Albignasego,107
Alleghe,107
Alonte,107
Alpo,107
Altavilla Vicentina,107
Altissimo,107
Altivole,107
Angiari,107
Anguillara Veneta,107
Annone Veneto,107
Arbizzano-Santa Maria,107
Arcade,107
Arcole,107
Arcugnano-Torri,107
Ariano,107
Arino,107
Arlesega,107
Arquà Petrarca,107
Arquà Polesine,107
Arre,107
Arsiè,107
Arsiero,107
Arzergrande,107
Arzignano,107
Asiago,107
Asigliano Veneto,107
Asolo,107
Asparetto,107
Auronzo,107
Badia Calavena,107
Badia Polesine,107
Badoere,107
Bagnoli di Sopra,107
Bagnolo,107
Bagnolo di Po,107
Ballò,107
Baone,107
Barbarano Vicentino,107
Barbisano,107
Barbona,107
Bardolino,107
Baruchella,107
Bassano del Grappa,107
Bassone,107
Bastia,107
Battaglia Terme,107
Beccacivetta-Azzano,107
Belfiore,107
Belluno,107
Belvedere,107
Bergantino,107
Bertipaglia,107
Bevilacqua,107
Biancade,107
Bibano,107
Bibione,107
Bigolino,107
Boara Pisani,107
Bojon-Lova,107
Bolzano Vicentino,107
Bonavicina,107
Bonavigo,107
Bonferraro,107
Borca,107
Borgoricco-San Michele delle Badesse-Sant'Eufemia,107
Borso del Grappa,107
Bortolot,107
Bosaro,107
Boschi Sant'Anna,107
Bosco,107
Bosco Chiesanuova,107
Boscochiaro,107
Bottrighe,107
Bovolenta,107
Bovolone,107
Braglia,107
Breda,107
Breganze,107
Brendola,107
Brentino Belluno,107
Brenzone,107
Bressanvido,107
Brogliano,107
Brognoligo-Costalunga,107
Brugine,107
Burano,107
Buso,107
Bussolengo,107
Buttapietra,107
Ca' degli Oppi,107
Ca' Rainati,107
Ca' Savio,107
Ca' Tiepolo,107
Cadoneghe,107
Caerano di San Marco,107
Calalzo di Cadore,107
Caldierino-Rota,107
Caldiero,107
Caldogno-Rettorgole-Cresole,107
Calmasino,107
Caltana,107
Calto,107
Caltrano,107
Calvene,107
Camalò,107
Camisano Vicentino,107
Campagna Lupia,107
Campagnola,107
Campalto,107
Campese,107
Campiglia dei Berici,107
Campo San Martino,107
Campodarsego,107
Campodoro,107
Campolongo Maggiore Liettoli,107
Campolongo sul Brenta,107
Camponogara,107
Camposampiero,107
Canale d'Agordo,107
Canaro,107
Canda,107
Candelù,107
Candiana,107
Candide,107
Caniezza,107
Canove di Roana,107
Caorle,107
Capitello,107
Cappella Maggiore,107
Caprino Veronese,107
Carbonera,107
Carceri,107
Carmignano di Brenta,107
Carpesica,107
Carrara San Giorgio,107
Carrè,107
Cartigliano,107
Cartura,107
Casacorba,107
Casale di Scodosia,107
Casale sul Sile,107
Casaleone,107
Casalserugo,107
Caselle,107
Casier,107
Casoni,107
Cassola,107
Castagnaro,107
Castagnole,107
Castelbaldo,107
Castelcucco,107
Castelfranco Veneto,107
Castelgomberto,107
Castelguglielmo,107
Castello di Godego,107
Castelmassa,107
Castelminio,107
Castelnovo,107
Castelnovo Bariano,107
Castelnuovo del Garda,107
Castion,107
Cavajon Veronese,107
Cavalcaselle,107
Cavallino,107
Cavarzere,107
Cavaso del Tomba,107
Cavino,107
Cazzago-Ex Polo,107
Cazzano di Tramigna,107
Ceggia,107
Celat-San Tomaso Agordino,107
Cellore,107
Cencenighe Agordino,107
Cendon,107
Ceneselli,107
Centrale,107
Cerea,107
Cereda-Cozza Cornedo,107
Ceregnano,107
Cerro Veronese,107
Cervarese Santa Croce,107
Cesarolo,107
Cesiomaggiore,107
Cessalto,107
Chiampo,107
Chiarano,107
Chioggia,107
Chiuppano,107
Ciano,107
Cibiana,107
Cimadolmo,107
Cinto Caomaggiore,107
Cismon del Grappa,107
Cison di Valmarino,107
Cittadella,107
Codevigo,107
Codiverno,107
Codognè,107
Cogollo del Cengio,107
Col San Martino,107
Colà,107
Colle Santa Lucia,107
Colle Umberto,107
Cologna Veneta,107
Colognola ai Colli,107
Conco,107
Concordia Sagittaria,107
Conegliano,107
Conscio,107
Conselve,107
Corbanese,107
Corbola,107
Corbolone,107
Cordignano,107
Cornedo Vicentino,107
Cornuda,107
Correzzola,107
Corrubbio,107
Corte,107
Cortina d'Ampezzo,107
Cosniga-Zoppè,107
Costa di Rovigo,107
Costabissara,107
Costermano,107
Covolo-Levada,107
Creazzo,107
Crepaldo,107
Crespadoro,107
Crespano del Grappa,107
Crespino,107
Crispi Cavour,107
Crocetta del Montello,107
Crocetta-Nogarè,107
Curtarolo,107
Danta,107
Dese,107
Dolcè,107
Dolo,107
Domegge di Cadore,107
Don,107
Donzella,107
Dossobuono,107
Dosson,107
Due Carrare,107
Dueville,107
Enego,107
Eraclea,107
Erbè,107
Erbezzo,107
Este,107
Falcade Alto,107
Falzè di Piave,107
Falzè-Signoressa,107
Fane,107
Fanzolo,107
Fara Vicentino,107
Farra d'Alpago,107
Farra di Soligo,107
Feltre,107
Ferrara di Monte Baldo,107
Ficarolo,107
Fiesso,107
Fiesso d'Artico,107
Fiesso Umbertiano,107
Follina,107
Fontanafredda,107
Fontanelle,107
Fontaniva,107
Fonzaso,107
Forette,107
Fornaci,107
Fornase,107
Forno di Zoldo,107
Fossalta di Piave,107
Fossalta di Portogruaro,107
Fossalunga,107
Fossò,107
Foza,107
Francenigo,107
Frassinelle Polesine,107
Fratta Polesine,107
Fregona,107
Frescada,107
Fumane,107
Fusine,107
Gaiarine,107
Gaiba,107
Galliera Veneta,107
Gallio,107
Galta,107
Galzignano,107
Gambellara,107
Gambugliano,107
Garda,107
Gavello,107
Gazzo,107
Gazzolo-Volpino,107
Giacciano con Baruchella,107
Giavenale,107
Giavera del Montello,107
Giudecca,107
Godega,107
Gorgo al Monticano,107
Gorgo della Chiesa,107
Gosaldo,107
Grancona,107
Grantorto,107
Granze,107
Grezzana,107
Grignano Polesine,107
Grisignano di Zocco,107
Gruaro,107
Gruaro-Bagnara,107
Grumolo delle Abbadesse,107
Grumolo Pedemonte,107
Guarda Veneta,107
Iesolo,107
Illasi,107
Isola della Scala,107
Isola Rizza,107
Isola Vicentina,107
Istrana,107
La Salute di Livenza,107
La Valle Agordina,107
Laghi,107
Lama Pezzoli,107
Lamon,107
Lamosano,107
Lancenigo-Villorba,107
Lastebasse,107
Lavagno,107
Lazise,107
Legnago,107
Legnaro,107
Lendinara,107
Lentiai,107
Levada,107
Lido,107
Lido di Jesolo,107
Limana,107
Limena,107
Lisiera,107
Livinallongo del Col di Lana,107
Locara,107
Longare,107
Longarone,107
Longhi,107
Lonigo,107
Loreggia,107
Loreggiola,107
Lorenzago di Cadore,107
Loreo,107
Loria Bessica,107
Lozzo Atestino,107
Lozzo di Cadore,107
Lugagnano,107
Lughignano,107
Lugo di Vicenza,107
Lugugnana,107
Lumignano,107
Lusia,107
Lusiana,107
Lutrano,107
Maccacari,107
Maerne,107
Magugnano,107
Malcesine,107
Malo,107
Mandriola-Sant'Agostino,107
Mansuè,107
Marano,107
Marano di Valpolicella,107
Marano Vicentino,107
Marchesino-Bovo,107
Marcon-Gaggio-Colmello,107
Mardimago,107
Mareno di Piave,107
Marola,107
Marostica,107
Martellago,107
Maser,107
Maserà di Padova,107
Maserada sul Piave,107
Masi,107
Mason Vicentino,107
Massanzago-Ca' Baglioni-San Dono,107
Meduna di Livenza,107
Megliadino San Fidenzio,107
Megliadino San Vitale,107
Mejaniga,107
Mel,107
Melara,107
Meledo,107
Meolo,107
Merlara,107
Mestre,107
Mestrino,107
Mezzane di Sotto,107
Miane,107
Mignagola,107
Minerbe,107
Mira Taglio,107
Mirano,107
Mogliano Veneto,107
Molino-Mozzi-Bittarelli,107
Monastier di Treviso,107
Monfumo,107
Moniego,107
Monselice,107
Montagnana,107
Monte di Malo,107
Montebello Vicentino,107
Montebelluna,107
Montecchia di Crosara,107
Montecchio Maggiore-Alte Ceccato,107
Montecchio Precalcino,107
Monteforte d'Alpone,107
Montegalda,107
Montegaldella,107
Montegrotto Terme,107
Montemerlo,107
Monteviale,107
Monticelli-Fontana,107
Monticello Conte Otto,107
Monticello di Fara,107
Montorio,107
Montorso Vicentino,107
Moriago della Battaglia,107
Mosnigo,107
Mossano,107
Motta,107
Motta di Livenza,107
Mozzecane,107
Murano,107
Mure,107
Musano,107
Musestre,107
Musile di Piave,107
Mussolente,107
Negrar,107
Nervesa della Battaglia,107
Noale,107
Nogara,107
Nogarole Rocca,107
Nogarole Vicentino,107
Nove,107
Noventa,107
Noventa di Piave,107
Noventa Vicentina,107
Novoledo,107
Occhiobello,107
Oderzo,107
Oltre Brenta,107
Onè,107
Onigo,107
Oppeano,107
Orgiano,107
Ormelle,107
Orsago,107
Ospedaletto,107
Ospedaletto Euganeo,107
Ospitale di Cadore,107
Padernello,107
Paderno,107
Paderno del Grappa,107
Padova,107
Paese,107
Palù,107
Papozze,107
Parona,107
Passarella,107
Pastrengo,107
Pedavena,107
Pedemonte,107
Pederiva,107
Pederobba,107
Pegolotte,107
Pellestrina,107
Perarolo di Cadore,107
Pernumia,107
Pero,107
Pescantina,107
Peschiera del Garda,107
Peseggia-Gardigiano,107
Pettorazza Grimani,107
Pezzan,107
Piacenza d'Adige,107
Pianezze,107
Pianiga,107
Piavon,107
Piazza,107
Piazzola sul Brenta,107
Pie' Falcade,107
Pieve,107
Pieve d'Alpago,107
Pieve di Cadore,107
Pieve di Soligo,107
Pincara,107
Piombino Dese,107
Pionca,107
Piove di Sacco-Piovega,107
Piovene Rocchette,107
Poiana Maggiore,107
Poianella,107
Poiano,107
Polesella,107
Polverara,107
Ponso,107
Ponte di Barbarano,107
Ponte di Castegnero,107
Ponte di Nanto,107
Ponte di Piave,107
Ponte nelle Alpi,107
Ponte nelle Alpi-Polpet,107
Ponte San Nicolò,107
Pontecchio Polesine,107
Pontelongo,107
Ponzano,107
Porcellengo,107
Porto Tolle,107
Porto Viro,107
Portobuffolè,107
Portogruaro,107
Posina,107
Possagno,107
Postioma,107
Pove del Grappa,107
Povegliano,107
Povegliano Veronese,107
Pozzoleone,107
Pozzonovo,107
Pradelle,107
Pramaggiore,107
Pramaggiore Blessaglia,107
Preara-Moraro-Levà Nord,107
Preganziol,107
Pressana,107
Priula-Colfosco,107
Provincia di Belluno,107
Provincia di Padova,107
Provincia di Rovigo,107
Provincia di Treviso,107
Provincia di Venezia,107
Provincia di Verona,107
Provincia di Vicenza,107
Puos d'Alpago,107
Quaderni,107
Quarto d'Altino,107
Quero,107
Quinto di Treviso,107
Quinto Vicentino,107
Raldon,107
Ramon,107
Recoaro Terme,107
Refrontolo,107
Resana,107
Revine,107
Riese Pio X,107
Rivalta,107
Rivamonte Agordino,107
Rivoli Veronese,107
Roana,107
Robegano,107
Rocca Pietore,107
Romano d'Ezzelino,107
Roncà,107
Roncade,107
Roncanova,107
Ronchi di Campanile,107
Ronco All'Adige,107
Rosà,107
Rosegaferro,107
Rosolina,107
Rossano Veneto,107
Rottanova,107
Rotzo,107
Roverchiara,107
Roverè Veronese,107
Roveredo di Guà,107
Rovigo,107
Rubano,107
Saccolongo,107
Sachet,107
Salara,107
Salcedo,107
Saletto,107
Saletto-San Bartolomeo,107
Salgareda,107
Salionze,107
Salizzole,107
Salvatronda,107
Salzano,107
Sambruson,107
Sambughe,107
San Bellino,107
San Biagio,107
San Biagio di Callalta,107
San Bonifacio,107
San Donà di Piave,107
San Fidenzio,107
San Fior di Sopra,107
San Floriano,107
San Floriano-Olmi,107
San Germano dei Berici,107
San Giorgio al Tagliamento-Pozzi,107
San Giorgio delle Pertiche,107
San Giorgio di Livenza,107
San Giorgio in Bosco,107
San Giorgio in Salici,107
San Giovanni Ilarione,107
San Giovanni Lupatoto,107
San Gregorio,107
San Gregorio nelle Alpi,107
San Liberale,107
San Martino,107
San Martino Buon Albergo,107
San Martino di Lupari,107
San Martino di Venezze,107
San Mauro di Saline,107
San Michele al Tagliamento,107
San Michele di Piave,107
San Nazario,107
San Nicolò Comelico,107
San Pietro,107
San Pietro di Cadore,107
San Pietro di Feletto,107
San Pietro di Morubio,107
San Pietro in Cariano,107
San Pietro in Gu,107
San Pietro in Volta,107
San Pietro Mussolino,107
San Pietro Valdastico,107
San Pietro Viminario,107
San Polo di Piave,107
San Quirico,107
San Stino di Livenza,107
San Vendemiano,107
San Vendemiano-Fossamerlo,107
San Vito,107
San Vito al Mantico,107
San Vito di Leguzzano,107
San Zeno,107
San Zeno di Montagna,107
San Zeno-San Giuseppe,107
San Zenone degli Ezzelini,107
Sandrà,107
Sandrigo,107
Sanguinetto,107
Sant'Alberto,107
Sant'Ambrogio di Valpollicella,107
Sant'Andrea,107
Sant'Angelo,107
Sant'Angelo di Piove di Sacco,107
Sant'Anna,107
Sant'Anna d'Alfaedo,107
Sant'Apollinare,107
Sant'Elena,107
Santa Cristina,107
Santa Giustina,107
Santa Giustina in Colle,107
Santa Lucia di Piave,107
Santa Margherita d'Adige,107
Santa Maria,107
Santa Maria di Non,107
Santa Maria di Sala,107
Santa Maria Maddalena,107
Santandrà,107
Santo Stefano di Cadore,107
Santo Stefano-Bonaldo,107
Santorso,107
Saonara,107
Sarcedo,107
Sarego,107
Sarmede,107
Sarmeola,107
Scaltenigo,107
Scardovari,107
Schiavon,107
Schio,107
Scomigo,107
Scorzè,107
Sedico,107
Segusino,107
Selva del Montello,107
Selva di Cadore,107
Selva di Progno,107
Selvazzano Dentro,107
Seren del Grappa,107
Sernaglia della Battaglia,107
Servo,107
Settimo,107
Silea,107
Soave,107
Soccher-Paiane-Casan-Arsie,107
Solagna,107
Solesino,107
Sommacampagna,107
Sona,107
Sorgà,107
Sospirolo,107
Sossano,107
Soverzene,107
Sovizzo,107
Sovramonte,107
Spinea-Orgnano,107
Spinimbecco,107
Spresiano,107
Stallavena-Lugo,107
Stanghella,107
Stienta,107
Stigliano,107
Stra,107
Strà-Montanara-Pieve,107
Summaga,107
Susegana,107
Taggì,107
Taglio,107
Taglio di Po,107
Taibon Agordino,107
Talponada,107
Tambre,107
Tarzo,107
Tavernelle,107
Tavo,107
Teglio Veneto,107
Tencarola,107
Terradura,107
Terrassa Padovana,107
Terrazzo,107
Terrossa,107
Tessera,107
Tezze,107
Thiene,107
Tombelle,107
Tombolo,107
Tonezza del Cimone,107
Torre di Mosto,107
Torrebelvicino,107
Torreglia,107
Torreselle,107
Torri del Benaco,107
Torri di Quartesolo,107
Trebaseleghe,107
Trecenta,107
Tregnago,107
Tremignon,107
Treponti,107
Trevenzuolo,107
Trevignano,107
Treviso,107
Tribano,107
Trichiana,107
